relative_path,size_bytes
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,129359
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,100544
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2836
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/headline_point_results.csv,1013
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3061
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/headline_revision_results.csv,1316
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/journal_results_draft.md,18942
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/latex_tables.tex,7258
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/manifest.json,6177
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/point_metrics_full.csv,12573
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/revision_metrics_full.csv,13225
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/subsample_robustness_point.csv,78400
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/subsample_robustness_point_winners.csv,5597
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/subsample_robustness_revision.csv,81723
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6621
sensitivity_runs/sensitivity_midas_lags4_max_iter100/report_dir/winner_stability.csv,2409
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2897
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3108
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/failures.csv,1
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/forecast_results.csv,1310957
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/metrics_summary.csv,12795
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/revision_forecast_results.csv,1434069
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/revision_metrics_summary.csv,13468
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/run_summary.md,51354
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/state_space_covariance_records.csv,5517914
sensitivity_runs/sensitivity_midas_lags4_max_iter100/run_dir/timing_audit_by_checkpoint.csv,28063
sensitivity_runs/sensitivity_midas_lags4_max_iter100/variance_dir/covariance_matrix_audit.csv,3236
sensitivity_runs/sensitivity_midas_lags4_max_iter100/variance_dir/manifest.json,1873
sensitivity_runs/sensitivity_midas_lags4_max_iter100/variance_dir/variance_audit_summary.md,17588
sensitivity_runs/sensitivity_midas_lags4_max_iter100/variance_dir/variance_point_audit.csv,9959
sensitivity_runs/sensitivity_midas_lags4_max_iter100/variance_dir/variance_revision_audit.csv,10669
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88512
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,91158
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/calendar_audit.csv,313
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/common_sample_spf_point.csv,7940
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/common_sample_spf_revision.csv,8441
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/cumulative_loss_point.csv,3151012
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/cumulative_loss_revision.csv,3339532
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/density_point_metrics.csv,12622
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/density_point_records.csv,1992337
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/density_revision_metrics.csv,13036
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/density_revision_records.csv,2041169
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74297
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,77127
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,90569
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6586
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,81835
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6827
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83600
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/journal_evidence_summary.md,9169
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/manifest.json,10292
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13765
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14169
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11683
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13623
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/release_mechanism_analysis.csv,20188
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/revision_magnitude_bins.csv,31200
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32380
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32380
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/series_coverage_audit.csv,2592
sensitivity_runs/sensitivity_midas_lags9_max_iter100/evidence_dir/target_coverage_audit.csv,1487
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/convergence_diagnostics.csv,19235
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/data_coverage_summary.csv,1026
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98835
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,119565
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,119153
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,96116
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2835
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/headline_point_results.csv,1013
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3062
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/headline_revision_results.csv,1316
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/journal_results_draft.md,18948
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/latex_tables.tex,7264
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/manifest.json,6177
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/point_metrics_full.csv,12563
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/revision_metrics_full.csv,13225
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/subsample_robustness_point.csv,78384
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/subsample_robustness_point_winners.csv,5597
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/subsample_robustness_revision.csv,81763
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6621
sensitivity_runs/sensitivity_midas_lags9_max_iter100/report_dir/winner_stability.csv,2409
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2894
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3106
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/failures.csv,1
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/forecast_results.csv,1310899
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/metrics_summary.csv,12780
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/revision_forecast_results.csv,1433967
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/revision_metrics_summary.csv,13461
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/run_summary.md,51555
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/state_space_covariance_records.csv,5517914
sensitivity_runs/sensitivity_midas_lags9_max_iter100/run_dir/timing_audit_by_checkpoint.csv,28063
sensitivity_runs/sensitivity_midas_lags9_max_iter100/variance_dir/covariance_matrix_audit.csv,3236
sensitivity_runs/sensitivity_midas_lags9_max_iter100/variance_dir/manifest.json,1873
sensitivity_runs/sensitivity_midas_lags9_max_iter100/variance_dir/variance_audit_summary.md,17600
sensitivity_runs/sensitivity_midas_lags9_max_iter100/variance_dir/variance_point_audit.csv,9958
sensitivity_runs/sensitivity_midas_lags9_max_iter100/variance_dir/variance_revision_audit.csv,10667
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/bootstrap_loss_difference_point.csv,88721
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/bootstrap_loss_difference_revision.csv,90764
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/calendar_audit.csv,313
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/common_sample_spf_point.csv,7956
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/common_sample_spf_revision.csv,8413
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/cumulative_loss_point.csv,3148682
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/cumulative_loss_revision.csv,3340044
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/density_point_metrics.csv,12568
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/density_point_records.csv,1993563
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/density_revision_metrics.csv,12973
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/density_revision_records.csv,2042620
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/external_benchmark_coverage.csv,10951
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_second_S_release_vs_standard.png,74700
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/figures/point_cumulative_loss_exact_pre_third_T_joint_vs_release.png,76287
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/figures/revision_cumulative_loss_exact_delta_sa_joint_vs_release.png,76738
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/forecast_comparison_point_clark_west.csv,6591
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/forecast_comparison_point_dm.csv,82013
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/forecast_comparison_revision_clark_west.csv,6811
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/forecast_comparison_revision_dm.csv,83733
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/journal_evidence_summary.md,9166
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/manifest.json,10388
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_point.csv,13691
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/model_confidence_set_block_bootstrap_revision.csv,14215
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/model_confidence_set_proxy_point.csv,11693
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/model_confidence_set_proxy_revision.csv,13643
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/release_mechanism_analysis.csv,20034
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/revision_magnitude_bins.csv,31247
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/revision_sign_threshold_diagnostics.csv,32635
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/revision_threshold_diagnostics.csv,32635
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/series_coverage_audit.csv,2592
sensitivity_runs/sensitivity_window_rolling_max_iter100/evidence_dir/target_coverage_audit.csv,1487
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/convergence_diagnostics.csv,19283
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/data_coverage_summary.csv,1029
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/figures/exact_minus_pseudo_point_gaps.png,98873
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/figures/point_rmse_by_model_exact.png,124404
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/figures/point_rmse_by_model_pseudo.png,123813
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/figures/revision_rmse_by_model_exact.png,107840
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/headline_exact_vs_pseudo.csv,2855
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/headline_point_results.csv,1011
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/headline_revision_exact_vs_pseudo.csv,3057
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/headline_revision_results.csv,1314
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/journal_results_draft.md,19022
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/latex_tables.tex,7268
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/manifest.json,6240
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/point_metrics_full.csv,12600
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/revision_metrics_full.csv,13246
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/subsample_robustness_point.csv,78513
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/subsample_robustness_point_winners.csv,5583
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/subsample_robustness_revision.csv,82044
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/subsample_robustness_revision_winners.csv,6657
sensitivity_runs/sensitivity_window_rolling_max_iter100/report_dir/winner_stability.csv,2441
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/exact_pseudo_point_gaps.csv,2910
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/exact_pseudo_revision_gaps.csv,3101
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/failures.csv,1
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/forecast_results.csv,1302239
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/gdp_release_calendar_used.csv,304585
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/metrics_summary.csv,12819
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/revision_forecast_results.csv,1425727
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/revision_metrics_summary.csv,13541
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/run_summary.md,51419
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/state_space_covariance_records.csv,5531878
sensitivity_runs/sensitivity_window_rolling_max_iter100/run_dir/timing_audit_by_checkpoint.csv,28063
sensitivity_runs/sensitivity_window_rolling_max_iter100/variance_dir/covariance_matrix_audit.csv,3246
sensitivity_runs/sensitivity_window_rolling_max_iter100/variance_dir/manifest.json,1894
sensitivity_runs/sensitivity_window_rolling_max_iter100/variance_dir/variance_audit_summary.md,17594
sensitivity_runs/sensitivity_window_rolling_max_iter100/variance_dir/variance_point_audit.csv,9977
sensitivity_runs/sensitivity_window_rolling_max_iter100/variance_dir/variance_revision_audit.csv,10656
timing_audit_by_checkpoint.csv,28063
