subsample,model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,relative_RMSFE,DM_test_vs_ar_normal_approx
full_sample,release_dfm,pseudo,pre_third,T,78,0.41688538364487826,0.2739769523681511,0.015539126185347255,1.0,1.0,0.0,,,,0.18844048503771282,0.0004133726430737668
full_sample,revision_dfm_kalman_em,exact,pre_advance,A,78,1.9164919137375647,1.4320309019750728,0.23340896728387364,0.9615384615384616,1.0,24.474358974358974,9.381062033197602e-05,9.300967313762625e-05,9.994443166854442e-05,0.9801321586972839,0.8564156064930624
full_sample,revision_dfm_kalman_em,exact,pre_second,S,77,0.5919229041701802,0.4187563489287859,0.0854635642389816,0.961038961038961,1.0,24.805194805194805,9.386345399480675e-05,9.366961233923149e-05,9.986560587699332e-05,0.275455538908192,0.000692557390391287
full_sample,revision_dfm_kalman_em,exact,pre_third,T,78,0.3727329902954265,0.24215196056805455,-0.030121823798904736,1.0,1.0,24.53846153846154,9.299431228508658e-05,9.334285774262418e-05,9.965469672055152e-05,0.16848272507596274,0.00040936007851478517
full_sample,revision_dfm_kalman_em,pseudo,pre_advance,A,78,1.915169007274087,1.428342881185221,0.2396804054811422,0.9615384615384616,1.0,24.474358974358974,9.380129984555418e-05,9.301033021482924e-05,9.994443166854442e-05,0.9794555979674896,0.8524220930034772
full_sample,revision_dfm_kalman_em,pseudo,pre_second,S,77,0.5914359973562274,0.41811228642346676,0.08480952713426322,0.961038961038961,1.0,24.818181818181817,9.365604075452143e-05,9.36398934987327e-05,9.986307102550884e-05,0.27522895335475167,0.0006937969766634737
full_sample,revision_dfm_kalman_em,pseudo,pre_third,T,78,0.37265000516938596,0.24208529288324762,-0.0301640745546098,1.0,1.0,24.55128205128205,9.304049473371358e-05,9.33430223660174e-05,9.965571978829782e-05,0.16844521414846206,0.00040923620748108494
full_sample,spf,exact,pre_advance,A,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,0.9358974358974359,1.0,0.0,,,,0.8281210722975768,0.1049681036499142
full_sample,spf,exact,pre_second,S,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,0.922077922077922,1.0,0.0,,,,0.8246711546925776,0.08063003771648952
full_sample,spf,exact,pre_third,T,78,1.8005107820510409,1.332932051282051,0.10315256410256413,0.9230769230769231,1.0,0.0,,,,0.8138666846961263,0.058745909455161484
full_sample,spf,pseudo,pre_advance,A,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,0.9358974358974359,1.0,0.0,,,,0.8281210722975768,0.1049681036499142
full_sample,spf,pseudo,pre_second,S,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,0.922077922077922,1.0,0.0,,,,0.8246711546925776,0.08063003771648952
full_sample,spf,pseudo,pre_third,T,78,1.8005107820510409,1.332932051282051,0.10315256410256413,0.9230769230769231,1.0,0.0,,,,0.8138666846961263,0.058745909455161484
full_sample,standard_dfm,exact,pre_advance,A,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,0.9358974358974359,1.0,0.0,,,,0.9246272710531576,0.6069283163274426
full_sample,standard_dfm,exact,pre_second,S,77,1.9410534353442805,1.3389762556575764,0.6257982758536405,0.922077922077922,1.0,0.0,,,,0.9032830395909724,0.5354649932405039
full_sample,standard_dfm,exact,pre_third,T,78,1.9609329550582488,1.3871598933381173,0.632318724648613,0.9230769230769231,1.0,0.0,,,,0.8863806976077266,0.43883587377104794
full_sample,standard_dfm,pseudo,pre_advance,A,78,1.8063892169988638,1.2603360491903213,0.554689295165442,0.9358974358974359,1.0,0.0,,,,0.9238234453344198,0.6076713051372568
full_sample,standard_dfm,pseudo,pre_second,S,77,1.93696425173282,1.3341017049966426,0.627496756634019,0.922077922077922,1.0,0.0,,,,0.9013801088757495,0.5276232905680025
full_sample,standard_dfm,pseudo,pre_third,T,78,1.9582545652174392,1.3840448223396322,0.636198536208236,0.9230769230769231,1.0,0.0,,,,0.8851700121279206,0.43120685484418897
exclude_pandemic,ar,exact,pre_advance,A,78,1.955340304602206,1.3819824279816235,0.2318174777513638,0.9230769230769231,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,exact,pre_second,S,77,2.148887281469643,1.505226937203209,0.29400219302774544,0.9090909090909091,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,exact,pre_third,T,78,2.2122920324761766,1.5428210710106145,0.30938721362418686,0.9102564102564102,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,pseudo,pre_advance,A,78,1.955340304602206,1.3819824279816235,0.2318174777513638,0.9230769230769231,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,pseudo,pre_second,S,77,2.148887281469643,1.505226937203209,0.29400219302774544,0.9090909090909091,1.0,0.0,,,,1.0,1.0
exclude_pandemic,ar,pseudo,pre_third,T,78,2.2122920324761766,1.5428210710106145,0.30938721362418686,0.9102564102564102,1.0,0.0,,,,1.0,1.0
exclude_pandemic,bridge,exact,pre_advance,A,78,1.9583557645187113,1.417030392838733,0.06181700099440615,0.9102564102564102,1.0,0.0,,,,1.0015421662967863,0.9889655551684665
exclude_pandemic,bridge,exact,pre_second,S,77,2.0131103747964807,1.4832905847205422,0.07607353328839836,0.9090909090909091,1.0,0.0,,,,0.9368152495275122,0.6331501736396421
exclude_pandemic,bridge,exact,pre_third,T,78,1.979610107649695,1.4592498238850313,0.08224223256340749,0.8974358974358975,1.0,0.0,,,,0.8948231420577666,0.39445624117810213
exclude_pandemic,bridge,pseudo,pre_advance,A,78,1.9462799776906707,1.406361510687049,0.07998611598216925,0.9102564102564102,1.0,0.0,,,,0.9953663682530297,0.9671043532436799
exclude_pandemic,bridge,pseudo,pre_second,S,77,1.995636816755342,1.4685898650752922,0.07750261066086547,0.9090909090909091,1.0,0.0,,,,0.9286838048529509,0.5894008198729139
exclude_pandemic,bridge,pseudo,pre_third,T,78,1.969686033863026,1.4479114135768147,0.08509924145540881,0.8974358974358975,1.0,0.0,,,,0.890337263321603,0.3728376685500978
exclude_pandemic,indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,78,2.34248208137426,1.7670633191707539,0.5174541448222418,0.9102564102564102,1.0,31.602564102564102,8.963477401155083e-05,9.288089958204036e-05,9.97206468054178e-05,1.197992020039097,0.05380094146772274
exclude_pandemic,indicator_revision_only_dfm_kalman_em,exact,pre_second,S,77,0.5856228395309215,0.44123671680079757,-0.002716236488557864,0.974025974025974,1.0,31.584415584415584,9.098124321076703e-05,9.530757499999448e-05,9.99983204012276e-05,0.2725237589616189,0.0008115851391995364
exclude_pandemic,indicator_revision_only_dfm_kalman_em,exact,pre_third,T,78,0.3705892083628562,0.23856998870872403,-0.040292306698650956,1.0,1.0,30.833333333333332,9.164016242781005e-05,9.420951070657529e-05,9.993742233697156e-05,0.1675136930037499,0.0004064539526874806
exclude_pandemic,indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,78,2.3397095583270446,1.7678805793155625,0.5275680623949489,0.9102564102564102,1.0,31.71794871794872,8.982704929195742e-05,9.314804341273907e-05,9.956915878948218e-05,1.1965740964987854,0.05681843119118277
exclude_pandemic,indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,77,0.585615200295572,0.4411687091741451,-0.0026783242398950025,0.974025974025974,1.0,31.623376623376622,9.129732025017831e-05,9.53924728726445e-05,9.970365797866456e-05,0.27252020398904525,0.0008117843422693177
exclude_pandemic,indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,78,0.37053302699152296,0.23850450511028762,-0.04030699831278054,1.0,1.0,30.82051282051282,9.222791139925008e-05,9.42745521502832e-05,9.993993630683884e-05,0.16748829790648948,0.00040636137923858253
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,78,2.1747863557270963,1.6326776758079717,0.3997937956394553,0.9230769230769231,1.0,31.858974358974358,9.144731259812873e-05,9.349515981699839e-05,9.968050670793468e-05,1.112229083913623,0.14924464776968885
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,77,0.5997253430410951,0.45116515199304125,0.07641577487317915,0.961038961038961,1.0,32.38961038961039,9.164789847418722e-05,9.353237719235452e-05,9.987919939944776e-05,0.27908645940281135,0.0007767311363001177
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,78,0.372740565512798,0.24366081416102686,-0.0334812007452162,1.0,1.0,32.217948717948715,9.338404806308404e-05,9.352230899175081e-05,9.983936563574948e-05,0.16848614922488173,0.0004115467341821321
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,78,2.1699592464574238,1.6316225210027888,0.4075425224544356,0.9230769230769231,1.0,31.923076923076923,9.164998478723628e-05,9.349797839373122e-05,9.957269643828444e-05,1.109760404033036,0.1623971849419713
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,77,0.5983535864346856,0.45056288834957353,0.07565791653055842,0.961038961038961,1.0,32.116883116883116,9.179986090312625e-05,9.360424446168236e-05,9.974067943523704e-05,0.27844810269688336,0.0007805280276881205
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,78,0.3727544022160166,0.24362510230264392,-0.03345558123476257,1.0,1.0,32.217948717948715,9.397991303206555e-05,9.420912353946584e-05,9.985117017868256e-05,0.16849240368994126,0.000411548492500706
exclude_pandemic,midas_umidas,exact,pre_advance,A,78,8.970865471343487,6.723347847274693,-1.5398357117021861,0.6282051282051282,1.0,0.0,,,,4.58787938356772,3.0013589455143708e-05
exclude_pandemic,midas_umidas,exact,pre_second,S,77,2.323162795574536,1.4464836428021297,0.3891034403157291,0.8571428571428571,1.0,0.0,,,,1.081100351613466,0.6825250610263799
exclude_pandemic,midas_umidas,exact,pre_third,T,78,2.394494549761791,1.6076187696955209,0.2485400252237784,0.8717948717948718,1.0,0.0,,,,1.082359161724991,0.6866392264615684
exclude_pandemic,midas_umidas,pseudo,pre_advance,A,78,9.054780681274147,6.789068703560566,-1.6630124601083436,0.6282051282051282,1.0,0.0,,,,4.630795294283186,3.326538257916484e-05
exclude_pandemic,midas_umidas,pseudo,pre_second,S,77,2.3065368252726675,1.4284336197802128,0.3521364117669867,0.8701298701298701,1.0,0.0,,,,1.0733633379295757,0.7123965167145795
exclude_pandemic,midas_umidas,pseudo,pre_third,T,78,2.3873583123461697,1.610369392288072,0.27203921583727436,0.8717948717948718,1.0,0.0,,,,1.0791334404771349,0.6989202385382249
exclude_pandemic,monthly_mixed_frequency_kalman_em,exact,pre_advance,A,78,2.1800764082366157,1.5465382541047106,0.2187321256956401,0.9487179487179487,1.0,42.1025641025641,9.42568063398601e-05,9.564925750676356e-05,9.992598888191642e-05,1.1149345221931228,0.42482915602984866
exclude_pandemic,monthly_mixed_frequency_kalman_em,exact,pre_second,S,77,0.5566823248319457,0.39162199632499173,0.059056553673323305,0.961038961038961,1.0,43.01298701298701,9.43289038816294e-05,9.556488853305474e-05,9.996191110796264e-05,0.25905608434297483,0.0007001075363029292
exclude_pandemic,monthly_mixed_frequency_kalman_em,exact,pre_third,T,78,0.36753782904660287,0.2575107765994304,0.007305064298805242,0.9871794871794872,1.0,42.87179487179487,9.440122795548577e-05,9.593078983716885e-05,9.999501178685108e-05,0.1661344088624795,0.0004059246607407484
exclude_pandemic,monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,78,2.186324848429608,1.554260926948411,0.22645746087404953,0.9487179487179487,1.0,41.67948717948718,9.433793847899904e-05,9.588151803920287e-05,9.994961427105884e-05,1.1181300990337808,0.4117905762276575
exclude_pandemic,monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,77,0.5550522845352549,0.3884081887793564,0.05823641336227172,0.961038961038961,1.0,42.66233766233766,9.396924715756832e-05,9.545835475240666e-05,9.989107893503528e-05,0.258297533482375,0.0007015777152755149
exclude_pandemic,monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,78,0.36703492282741146,0.25790460262336756,0.005258093340745764,0.9871794871794872,1.0,43.282051282051285,9.418748843650646e-05,9.566622545471821e-05,9.9961624933226e-05,0.16590708524886574,0.00040437041285272584
exclude_pandemic,no_revision,exact,pre_advance,A,78,2.2441904220672404,1.5303452188106645,0.07509322003391684,0.8974358974358975,1.0,0.0,,,,1.1477237066024668,0.23559374314999454
exclude_pandemic,no_revision,exact,pre_second,S,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,0.961038961038961,1.0,0.0,,,,0.26086991781125585,0.0006921522477289746
exclude_pandemic,no_revision,exact,pre_third,T,78,0.3625432587804929,0.23753461538461534,-0.04083717948717947,1.0,1.0,0.0,,,,0.16387676376283158,0.00040506893408592934
exclude_pandemic,no_revision,pseudo,pre_advance,A,78,2.2441904220672404,1.5303452188106645,0.07509322003391684,0.8974358974358975,1.0,0.0,,,,1.1477237066024668,0.23559374314999454
exclude_pandemic,no_revision,pseudo,pre_second,S,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,0.961038961038961,1.0,0.0,,,,0.26086991781125585,0.0006921522477289746
exclude_pandemic,no_revision,pseudo,pre_third,T,78,0.3625432587804929,0.23753461538461534,-0.04083717948717947,1.0,1.0,0.0,,,,0.16387676376283158,0.00040506893408592934
exclude_pandemic,release_dfm,exact,pre_advance,A,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,0.9358974358974359,1.0,0.0,,,,0.9246272710531576,0.6069283163274426
exclude_pandemic,release_dfm,exact,pre_second,S,77,0.5751701307266809,0.40226502597207414,0.0309325989298229,0.961038961038961,1.0,0.0,,,,0.2676595164792995,0.0006829753088392484
exclude_pandemic,release_dfm,exact,pre_third,T,78,0.41686463515624383,0.2739460811290516,0.015472360680039508,1.0,1.0,0.0,,,,0.18843110630817358,0.00041350012607042853
exclude_pandemic,release_dfm,pseudo,pre_advance,A,78,1.8063892169988638,1.2603360491903213,0.554689295165442,0.9358974358974359,1.0,0.0,,,,0.9238234453344198,0.6076713051372568
exclude_pandemic,release_dfm,pseudo,pre_second,S,77,0.574888045186054,0.4018996091854312,0.03048090424704436,0.961038961038961,1.0,0.0,,,,0.26752824596406144,0.0006821596672776786
exclude_pandemic,release_dfm,pseudo,pre_third,T,78,0.41688538364487826,0.2739769523681511,0.015539126185347255,1.0,1.0,0.0,,,,0.18844048503771282,0.0004133726430737668
exclude_pandemic,revision_dfm_kalman_em,exact,pre_advance,A,78,1.9164919137375647,1.4320309019750728,0.23340896728387364,0.9615384615384616,1.0,24.474358974358974,9.381062033197602e-05,9.300967313762625e-05,9.994443166854442e-05,0.9801321586972839,0.8564156064930624
exclude_pandemic,revision_dfm_kalman_em,exact,pre_second,S,77,0.5919229041701802,0.4187563489287859,0.0854635642389816,0.961038961038961,1.0,24.805194805194805,9.386345399480675e-05,9.366961233923149e-05,9.986560587699332e-05,0.275455538908192,0.000692557390391287
exclude_pandemic,revision_dfm_kalman_em,exact,pre_third,T,78,0.3727329902954265,0.24215196056805455,-0.030121823798904736,1.0,1.0,24.53846153846154,9.299431228508658e-05,9.334285774262418e-05,9.965469672055152e-05,0.16848272507596274,0.00040936007851478517
exclude_pandemic,revision_dfm_kalman_em,pseudo,pre_advance,A,78,1.915169007274087,1.428342881185221,0.2396804054811422,0.9615384615384616,1.0,24.474358974358974,9.380129984555418e-05,9.301033021482924e-05,9.994443166854442e-05,0.9794555979674896,0.8524220930034772
exclude_pandemic,revision_dfm_kalman_em,pseudo,pre_second,S,77,0.5914359973562274,0.41811228642346676,0.08480952713426322,0.961038961038961,1.0,24.818181818181817,9.365604075452143e-05,9.36398934987327e-05,9.986307102550884e-05,0.27522895335475167,0.0006937969766634737
exclude_pandemic,revision_dfm_kalman_em,pseudo,pre_third,T,78,0.37265000516938596,0.24208529288324762,-0.0301640745546098,1.0,1.0,24.55128205128205,9.304049473371358e-05,9.33430223660174e-05,9.965571978829782e-05,0.16844521414846206,0.00040923620748108494
exclude_pandemic,spf,exact,pre_advance,A,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,0.9358974358974359,1.0,0.0,,,,0.8281210722975768,0.1049681036499142
exclude_pandemic,spf,exact,pre_second,S,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,0.922077922077922,1.0,0.0,,,,0.8246711546925776,0.08063003771648952
exclude_pandemic,spf,exact,pre_third,T,78,1.8005107820510409,1.332932051282051,0.10315256410256413,0.9230769230769231,1.0,0.0,,,,0.8138666846961263,0.058745909455161484
exclude_pandemic,spf,pseudo,pre_advance,A,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,0.9358974358974359,1.0,0.0,,,,0.8281210722975768,0.1049681036499142
exclude_pandemic,spf,pseudo,pre_second,S,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,0.922077922077922,1.0,0.0,,,,0.8246711546925776,0.08063003771648952
exclude_pandemic,spf,pseudo,pre_third,T,78,1.8005107820510409,1.332932051282051,0.10315256410256413,0.9230769230769231,1.0,0.0,,,,0.8138666846961263,0.058745909455161484
exclude_pandemic,standard_dfm,exact,pre_advance,A,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,0.9358974358974359,1.0,0.0,,,,0.9246272710531576,0.6069283163274426
exclude_pandemic,standard_dfm,exact,pre_second,S,77,1.9410534353442805,1.3389762556575764,0.6257982758536405,0.922077922077922,1.0,0.0,,,,0.9032830395909724,0.5354649932405039
exclude_pandemic,standard_dfm,exact,pre_third,T,78,1.9609329550582488,1.3871598933381173,0.632318724648613,0.9230769230769231,1.0,0.0,,,,0.8863806976077266,0.43883587377104794
